,Census Block FIPS Code,Max Advertised Downstream Speed (mbps)
2645,48245,1000.0
2646,48247,10000.0
2647,48249,10000.0
2648,48251,1000.0
2649,48253,1000.0
2650,48255,100.0
2651,48257,1000.0
2652,48259,1024.0
2653,48261,1000.0
2654,48263,200.0
2655,48265,1024.0
2656,48267,1000.0
2657,48269,1000.0
2658,48271,250.0
2659,48273,10000.0
2660,48275,1000.0
2661,48277,1000.0
2662,48279,1000.0
2663,48281,1000.0
2664,48283,1000.0
2665,48285,1024.0
2666,48287,1000.0
2667,48289,1000.0
2668,48291,1000.0
2669,48293,1000.0
2670,48295,1000.0
2671,48297,1000.0
2672,48299,1024.0
2673,48301,200.0
2674,48303,10000.0
2675,48305,1000.0
2676,48307,1000.0
2677,48309,1000.0
2678,48311,1000.0
2679,48313,200.0
2680,48315,1024.0
2681,48317,1000.0
2682,48319,1000.0
2683,48321,1024.0
2684,48323,1000.0
2685,48325,1000.0
2686,48327,1000.0
2687,48329,5000.0
2688,48331,1000.0
2689,48333,1000.0
2690,48335,1000.0
2691,48337,1000.0
2692,48339,2000.0
2693,48341,1000.0
2694,48343,1000.0
2695,48345,1000.0
2696,48347,1000.0
2697,48349,1000.0
2698,48351,1000.0
2699,48353,1000.0
2700,48355,10000.0
2701,48357,1000.0
2702,48359,200.0
2703,48361,1000.0
2704,48363,1000.0
2705,48365,1024.0
2706,48367,1000.0
2707,48369,1000.0
2708,48371,1000.0
2709,48373,1000.0
2710,48375,10000.0
2711,48377,1000.0
2712,48379,1000.0
2713,48381,1000.0
2714,48383,100.0
2715,48385,1000.0
2716,48387,200.0
2717,48389,1000.0
2718,48391,940.0
2719,48393,1000.0
2720,48395,1000.0
2721,48397,1000.0
2722,48399,1000.0
2723,48401,1000.0
2724,48403,200.0
2725,48405,1000.0
2726,48407,1000.0
2727,48409,10000.0
2728,48411,1000.0
2729,48413,50.0
2730,48415,1000.0
2731,48417,1000.0
2732,48419,1000.0
2733,48421,1000.0
2734,48423,1000.0
2735,48425,1000.0
2736,48427,10000.0
2737,48429,1000.0
2738,48431,100.0
2739,48433,1000.0
2740,48435,1000.0
2741,48437,400.0
2742,48439,1000.0
2743,48441,1000.0
2744,48443,1000.0
2745,48445,1000.0
2746,48447,1000.0
2747,48449,1000.0
2748,48451,1000.0
2749,48453,1000.0
2750,48455,1000.0
2751,48457,1000.0
2752,48459,600.0
2753,48461,5000.0
2754,48463,1000.0
2755,48465,1000.0
2756,48467,1000.0
2757,48469,5000.0
2758,48471,1000.0
2759,48473,10000.0
2760,48475,1000.0
2761,48477,1000.0
2762,48479,10000.0
2763,48481,1024.0
2764,48483,1000.0
2765,48485,10000.0
2766,48487,1000.0
2767,48489,10000.0
2768,48491,1000.0
2769,48493,1000.0
2770,48495,1000.0
2771,48497,1000.0
2772,48499,1000.0
2773,48501,1000.0
2774,48503,1000.0
2775,48505,940.0
2776,48507,940.0
2777,49001,1000.0
2778,49003,10000.0
2779,49005,10000.0
2780,49007,1000.0
2781,49009,1000.0
2782,49011,10000.0
2783,49013,1000.0
2784,49015,100.0
2785,49017,1000.0
2786,49019,100.0
2787,49021,1000.0
2788,49023,1000.0
2789,49025,1000.0
2790,49027,1000.0
2791,49029,1000.0
2792,49031,1000.0
2793,49033,1000.0
2794,49035,10000.0
2795,49037,100.0
2796,49039,1000.0
2797,49041,1000.0
2798,49043,2000.0
2799,49045,1000.0
2800,49047,1000.0
2801,49049,10000.0
2802,49051,1000.0
2803,49053,10000.0
2804,49055,1000.0
2805,49057,10000.0
2806,50001,1000.0
2807,50003,1000.0
2808,50005,10000.0
2809,50007,1000.0
2810,50009,1000.0
2811,50011,1000.0
2812,50013,1000.0
2813,50015,1000.0
2814,50017,1000.0
2815,50019,1000.0
2816,50021,1000.0
2817,50023,1000.0
2818,50025,1000.0
2819,50027,1000.0
2820,51001,2000.0
2821,51003,1000.0
2822,51005,1000.0
2823,51007,1000.0
2824,51009,1000.0
2825,51011,1000.0
2826,51013,2000.0
2827,51015,2000.0
2828,51017,1024.0
2829,51019,1000.0
2830,51021,1000.0
2831,51023,1000.0
2832,51025,1000.0
2833,51027,1000.0
2834,51029,1000.0
2835,51031,1000.0
2836,51033,1000.0
2837,51035,1000.0
2838,51036,1000.0
2839,51037,1000.0
2840,51041,1000.0
2841,51043,1000.0
2842,51045,500.0
2843,51047,1000.0
2844,51049,1000.0
2845,51051,1000.0
2846,51053,1000.0
2847,51057,1000.0
2848,51059,10000.0
2849,51061,1000.0
2850,51063,1000.0
2851,51065,1000.0
2852,51067,1000.0
2853,51069,2000.0
2854,51071,100.0
2855,51073,1000.0
2856,51075,1000.0
2857,51077,1000.0
2858,51079,1000.0
2859,51081,1000.0
2860,51083,1000.0
2861,51085,1000.0
2862,51087,2000.0
2863,51089,1000.0
2864,51091,1000.0
2865,51093,1000.0
2866,51095,1000.0
2867,51097,1000.0
2868,51099,1000.0
2869,51101,1000.0
2870,51103,1000.0
2871,51105,1000.0
2872,51107,1000.0
2873,51109,1000.0
2874,51111,1000.0
2875,51113,1000.0
2876,51115,1000.0
2877,51117,1000.0
2878,51119,1000.0
2879,51121,1000.0
2880,51125,1000.0
2881,51127,1000.0
2882,51131,2000.0
2883,51133,1000.0
2884,51135,1000.0
2885,51137,1000.0
2886,51139,1000.0
2887,51141,1000.0
2888,51143,1000.0
2889,51145,1000.0
2890,51147,1000.0
2891,51149,1000.0
2892,51153,1000.0
2893,51155,1000.0
2894,51157,1000.0
2895,51159,1000.0
2896,51161,1000.0
2897,51163,1024.0
2898,51165,2000.0
2899,51167,1000.0
2900,51169,1000.0
2901,51171,1000.0
2902,51173,1000.0
2903,51175,1000.0
2904,51177,2000.0
2905,51179,1000.0
2906,51181,1000.0
2907,51183,1000.0
2908,51185,1000.0
2909,51187,2000.0
2910,51191,1000.0
2911,51193,1000.0
2912,51195,1000.0
2913,51197,1000.0
2914,51199,1000.0
2915,51510,2000.0
2916,51515,1000.0
2917,51520,1000.0
2918,51530,1024.0
2919,51540,10000.0
2920,51550,1000.0
2921,51570,1000.0
2922,51580,1000.0
2923,51590,1000.0
2924,51595,500.0
2925,51600,1000.0
2926,51610,1000.0
2927,51620,940.0
2928,51630,1000.0
2929,51640,1000.0
2930,51650,1000.0
2931,51660,2000.0
2932,51670,1000.0
2933,51678,1024.0
2934,51680,1000.0
2935,51683,1000.0
2936,51685,1000.0
2937,51690,1000.0
2938,51700,1000.0
2939,51710,1000.0
2940,51720,1000.0
2941,51730,1000.0
2942,51735,1000.0
2943,51740,1000.0
2944,51750,1000.0
2945,51760,10000.0
2946,51770,1000.0
2947,51775,2000.0
2948,51790,2000.0
2949,51800,1000.0
2950,51810,1000.0
2951,51820,1000.0
2952,51830,1000.0
2953,51840,2000.0
2954,53001,1000.0
2955,53003,1000.0
2956,53005,1000.0
2957,53007,1000.0
2958,53009,1000.0
2959,53011,1000.0
2960,53013,1000.0
2961,53015,1000.0
2962,53017,1000.0
2963,53019,115.0
2964,53021,1000.0
2965,53023,1000.0
2966,53025,1024.0
2967,53027,1000.0
2968,53029,1000.0
2969,53031,1000.0
2970,53033,2000.0
2971,53035,1000.0
2972,53037,940.0
2973,53039,1000.0
2974,53041,1000.0
2975,53043,100.0
2976,53045,1000.0
2977,53047,1000.0
2978,53049,1000.0
2979,53051,1000.0
2980,53053,1000.0
2981,53055,1000.0
2982,53057,1000.0
2983,53059,1000.0
2984,53061,2000.0
2985,53063,1000.0
2986,53065,1000.0
2987,53067,1000.0
2988,53069,1000.0
2989,53071,1000.0
2990,53073,1000.0
2991,53075,1000.0
2992,53077,2000.0
2993,54001,1000.0
2994,54003,1000.0
2995,54005,1000.0
2996,54007,1000.0
2997,54009,1000.0
2998,54011,1000.0
2999,54013,150.0
3000,54015,35.0
3001,54017,1000.0
3002,54019,1000.0
3003,54021,1000.0
3004,54023,1000.0
3005,54025,1000.0
3006,54027,1000.0
3007,54029,1000.0
3008,54031,500.0
3009,54033,1000.0
3010,54035,2000.0
3011,54037,2000.0
3012,54039,1000.0
3013,54041,1000.0
3014,54043,1000.0
3015,54045,1000.0
3016,54047,1000.0
3017,54049,1000.0
3018,54051,1000.0
3019,54053,1000.0
3020,54055,1000.0
3021,54057,1024.0
3022,54059,1000.0
3023,54061,10000.0
3024,54063,100.0
3025,54065,1000.0
3026,54067,1000.0
3027,54069,2000.0
3028,54071,1000.0
3029,54073,1000.0
3030,54075,1000.0
3031,54077,1000.0
3032,54079,1000.0
3033,54081,1000.0
3034,54083,1000.0
3035,54085,1000.0
3036,54087,35.0
3037,54089,1000.0
3038,54091,1000.0
3039,54093,1000.0
3040,54095,1000.0
3041,54097,1000.0
3042,54099,1000.0
3043,54101,1000.0
3044,54103,1000.0
3045,54105,35.0
3046,54107,2000.0
3047,54109,1000.0
3048,55001,1000.0
3049,55003,1000.0
3050,55005,1000.0
3051,55007,1000.0
3052,55009,1000.0
3053,55011,1000.0
3054,55013,940.0
3055,55015,1000.0
3056,55017,1000.0
3057,55019,1000.0
3058,55021,1000.0
3059,55023,1000.0
3060,55025,1000.0
3061,55027,10000.0
3062,55029,1000.0
3063,55031,1000.0
3064,55033,1000.0
3065,55035,1000.0
3066,55037,940.0
3067,55039,1000.0
3068,55041,1000.0
3069,55043,2000.0
3070,55045,1000.0
3071,55047,940.0
3072,55049,1000.0
3073,55051,940.0
3074,55053,940.0
3075,55055,1000.0
3076,55057,1000.0
3077,55059,1000.0
3078,55061,940.0
3079,55063,1000.0
3080,55065,1000.0
3081,55067,1000.0
3082,55069,1000.0
3083,55071,1000.0
3084,55073,1000.0
3085,55075,1000.0
3086,55077,940.0
3087,55078,940.0
3088,55079,1000.0
3089,55081,1000.0
3090,55083,1000.0
3091,55085,1000.0
3092,55087,1000.0
3093,55089,1000.0
3094,55091,1000.0
3095,55093,1000.0
3096,55095,1000.0
3097,55097,1000.0
3098,55099,1000.0
3099,55101,1000.0
3100,55103,1000.0
3101,55105,1000.0
3102,55107,1000.0
3103,55109,1000.0
3104,55111,1000.0
3105,55113,1000.0
3106,55115,1000.0
3107,55117,1000.0
3108,55119,940.0
3109,55121,1000.0
3110,55123,1000.0
3111,55125,940.0
3112,55127,10000.0
3113,55129,1000.0
3114,55131,1000.0
3115,55133,1000.0
3116,55135,1000.0
3117,55137,940.0
3118,55139,1000.0
3119,55141,1000.0
3120,56001,1000.0
3121,56003,1000.0
3122,56005,1000.0
3123,56007,1000.0
3124,56009,1000.0
3125,56011,1000.0
3126,56013,1000.0
3127,56015,1000.0
3128,56017,1000.0
3129,56019,1000.0
3130,56021,1000.0
3131,56023,1000.0
3132,56025,1000.0
3133,56027,100.0
3134,56029,1000.0
3135,56031,1000.0
3136,56033,1000.0
3137,56035,1000.0
3138,56037,1000.0
3139,56039,1000.0
3140,56041,1000.0
3141,56043,1000.0
3142,56045,1000.0
3143,60010,100.0
3144,60020,100.0
3145,60050,100.0
3146,66010,1000.0
3147,69100,120.0
3148,69110,120.0
3149,69120,50.0
3150,72001,500.0
3151,72003,1000.0
3152,72005,1000.0
3153,72007,1000.0
3154,72009,1000.0
3155,72011,1000.0
3156,72013,1000.0
3157,72015,1000.0
3158,72017,1000.0
3159,72019,1000.0
3160,72021,1000.0
3161,72023,1000.0
3162,72025,1000.0
3163,72027,1000.0
3164,72029,1000.0
3165,72031,1000.0
3166,72033,1000.0
3167,72035,1000.0
3168,72037,500.0
3169,72039,500.0
3170,72041,1000.0
3171,72043,1000.0
3172,72045,500.0
3173,72047,1000.0
3174,72049,100.0
3175,72051,1000.0
3176,72053,1000.0
3177,72054,500.0
3178,72055,500.0
3179,72057,1000.0
3180,72059,500.0
3181,72061,1000.0
3182,72063,1000.0
3183,72065,1000.0
3184,72067,500.0
3185,72069,1000.0
3186,72071,1000.0
3187,72073,500.0
3188,72075,1000.0
3189,72077,1000.0
3190,72079,500.0
3191,72081,1000.0
3192,72083,500.0
3193,72085,1000.0
3194,72087,500.0
3195,72089,500.0
3196,72091,1000.0
3197,72093,500.0
3198,72095,500.0
3199,72097,1000.0
3200,72099,500.0
3201,72101,500.0
3202,72103,1000.0
3203,72105,1000.0
3204,72107,500.0
3205,72109,1000.0
3206,72111,1000.0
3207,72113,1000.0
3208,72115,1000.0
3209,72117,500.0
3210,72119,1000.0
3211,72121,500.0
3212,72123,1000.0
3213,72125,1000.0
3214,72127,1000.0
3215,72129,500.0
3216,72131,1000.0
3217,72133,500.0
3218,72135,1000.0
3219,72137,1000.0
3220,72139,1000.0
3221,72141,1000.0
3222,72143,1000.0
3223,72145,1000.0
3224,72147,100.0
3225,72149,500.0
3226,72151,1000.0
3227,72153,500.0
3228,78010,1000.0
3229,78020,1000.0
3230,78030,1000.0
